id,load_time_sec,init_time_sec,run_time_sec,final_precision,end_condition,n_states,n_obs,n_actions,discount,date,Ind,sigma_m,discount.1,model,precision,timeout,mean_G
3a743e6be7,4.52,2909.7,10058,0.038034,  Preset timeout reached,101,101,101,0.99,2017-10-20 07:23:48,148,0.1,0.99,logistic,1e-18,10000,0.0169543925524587
3e59bcfa89,4.94,10524.43,10524.5,16.0239,  Preset timeout reached,101,101,101,0.99,2017-10-20 07:33:55,168,0.1,0.99,logistic,1e-18,10000,0.111568046777321
3d9569448,5.07,6439.55,10004.2,2.65247,  Preset timeout reached,101,101,101,0.99,2017-10-20 07:44:36,159,0.1,0.99,logistic,1e-18,10000,0.2
3b59bcfa89,4.88,7796.12,10010.1,0.206296,  Preset timeout reached,101,101,101,0.99,2017-10-20 08:14:14,165,0.1,0.99,logistic,1e-18,10000,0.0643654973949195
399569448,4.61,3667.5,10079.5,0.0259689,  Preset timeout reached,101,101,101,0.99,2017-10-20 08:38:13,155,0.1,0.99,logistic,1e-18,10000,0.0249316645819245
3e3ce04f58,4.71,3913.44,3978.37,-0.000324462,  target precision reached,101,101,101,0.99,2017-10-20 08:49:54,176,0.1,0.99,logistic,1e-18,10000,0.0363880958862336
3c9569448,5.19,10514.51,10514.6,0.705396,  Preset timeout reached,101,101,101,0.99,2017-10-20 08:52:48,158,0.1,0.99,logistic,1e-18,10000,0.158935294053137
379569448,4.14,2116.58,10010.9,0.0297,  Preset timeout reached,101,101,101,0.99,2017-10-20 08:54:32,153,0.1,0.99,logistic,1e-18,10000,0.00683848713370975
3859bcfa89,4.99,9905.91,10005.8,2.48091,  Preset timeout reached,101,101,101,0.99,2017-10-20 09:52:05,162,0.1,0.99,logistic,1e-18,10000,0.0996314563157301
3d59bcfa89,4.99,8247.59,8465.17,-3.24072e-05,  target precision reached,101,101,101,0.99,2017-10-20 10:15:12,167,0.1,0.99,logistic,1e-18,10000,0.117115883869655
3a9569448,4.95,11674.26,11674.4,153.33,  Preset timeout reached,101,101,101,0.99,2017-10-20 10:47:27,156,0.1,0.99,logistic,1e-18,10000,0.142640024601994
3b3ce04f58,4.48,2506.45,10030.5,0.0164363,  Preset timeout reached,101,101,101,0.99,2017-10-20 11:09:08,173,0.1,0.99,logistic,1e-18,10000,0.0128032370255971
3959bcfa89,4.88,8943.53,10052.7,1.17389,  Preset timeout reached,101,101,101,0.99,2017-10-20 11:35:12,163,0.1,0.99,logistic,1e-18,10000,0.08452380033996
3e2663705,4.76,4227.72,10080,0.0644945,  Preset timeout reached,101,101,101,0.99,2017-10-20 11:47:01,184,0.1,0.99,logistic,1e-18,10000,0.0310467817938746
3c59bcfa89,4.99,8327.77,10033.4,2.1074,  Preset timeout reached,101,101,101,0.99,2017-10-20 11:49:28,166,0.1,0.99,logistic,1e-18,10000,0.089090570821631
3759bcfa89,4.54,3341.81,10028.3,0.0394274,  Preset timeout reached,101,101,101,0.99,2017-10-20 11:50:22,161,0.1,0.99,logistic,1e-18,10000,0.0214590665877504
383ce04f58,4.28,1712.92,10010.9,0.0500985,  Preset timeout reached,101,101,101,0.99,2017-10-20 12:45:44,170,0.1,0.99,logistic,1e-18,10000,0.00359302347488762
3a59bcfa89,4.96,6946.34,7184.85,-9.97647e-05,  target precision reached,101,101,101,0.99,2017-10-20 12:56:46,164,0.1,0.99,logistic,1e-18,10000,0.0787101126126027
3d3ce04f58,4.95,12897.35,12897.7,12.1418,  Preset timeout reached,101,101,101,0.99,2017-10-20 13:59:33,175,0.1,0.99,logistic,1e-18,10000,0.142529560834455
3b2663705,4.94,9440.41,9723.47,-0.000797769,  target precision reached,101,101,101,0.99,2017-10-20 14:00:42,181,0.1,0.99,logistic,1e-18,10000,0.148466509080314
393ce04f58,4.46,2407.95,10173.8,0.0170067,  Preset timeout reached,101,101,101,0.99,2017-10-20 14:32:25,171,0.1,0.99,logistic,1e-18,10000,0.0121471296375157
3e13580c6a,4.9,9476.16,10010.5,5.77446,  Preset timeout reached,101,101,101,0.99,2017-10-20 14:42:35,192,0.1,0.99,logistic,1e-18,10000,0.126543178702811
373ce04f58,4.42,2690.92,10037.8,0.0156553,  Preset timeout reached,101,101,101,0.99,2017-10-20 14:45:49,169,0.1,0.99,logistic,1e-18,10000,0.015076079129034
3c3ce04f58,5.06,11611.35,11611.8,1.18891,  Preset timeout reached,101,101,101,0.99,2017-10-20 15:12:27,174,0.1,0.99,logistic,1e-18,10000,0.136039312752614
3a3ce04f58,4.42,4257.14,10157.2,0.0821821,  Preset timeout reached,101,101,101,0.99,2017-10-20 15:55:09,172,0.1,0.99,logistic,1e-18,10000,0.0307383533340487
382663705,5.2,12624.97,12625.4,406.233,  Preset timeout reached,101,101,101,0.99,2017-10-20 16:25:24,178,0.1,0.99,logistic,1e-18,10000,0.2
3d2663705,5.04,7671.77,10039.7,0.615179,  Preset timeout reached,101,101,101,0.99,2017-10-20 16:56:30,183,0.1,0.99,logistic,1e-18,10000,0.066701418324534
3b13580c6a,5.21,6300.29,10025.2,0.63191,  Preset timeout reached,101,101,101,0.99,2017-10-20 16:57:21,189,0.1,0.99,logistic,1e-18,10000,0.0602780568868008
392663705,4.16,1759.49,10021.6,0.0403064,  Preset timeout reached,101,101,101,0.99,2017-10-20 17:26:18,179,0.1,0.99,logistic,1e-18,10000,0.00310704274272662
3e36dc35fc,5.06,8639.92,10009.2,1.58889,  Preset timeout reached,101,101,101,0.99,2017-10-20 17:39:00,200,0.1,0.99,logistic,1e-18,10000,0.083264803084701
372663705,4.7,4989.97,10019.8,1.43312,  Preset timeout reached,101,101,101,0.99,2017-10-20 17:41:08,177,0.1,0.99,logistic,1e-18,10000,0.0605713893549064
3a2663705,5.06,7445.74,7684.7,-0.000171258,  target precision reached,101,101,101,0.99,2017-10-20 18:12:22,180,0.1,0.99,logistic,1e-18,10000,0.11787230324633
3813580c6a,4.72,4172.62,10020.7,0.227235,  Preset timeout reached,101,101,101,0.99,2017-10-20 19:21:31,186,0.1,0.99,logistic,1e-18,10000,0.0279301775116073
3c2663705,5.06,15202.98,15203.2,3793.31,  Preset timeout reached,101,101,101,0.99,2017-10-20 19:34:40,182,0.1,0.99,logistic,1e-18,10000,0.2
3d13580c6a,4.84,8960.82,10042.7,1.58409,  Preset timeout reached,101,101,101,0.99,2017-10-20 19:53:09,191,0.1,0.99,logistic,1e-18,10000,0.0855098503526344
3913580c6a,4.97,7761.18,10057.4,0.0587987,  Preset timeout reached,101,101,101,0.99,2017-10-20 20:23:09,187,0.1,0.99,logistic,1e-18,10000,0.0728318735449374
3e13aeef07,4.96,1362.83,10117.3,0.231849,  Preset timeout reached,101,101,101,0.99,2017-10-20 20:35:43,208,0.1,0.99,logistic,1e-18,10000,0.2
3713580c6a,5.12,8698.34,10026.8,0.996221,  Preset timeout reached,101,101,101,0.99,2017-10-20 20:37:46,185,0.1,0.99,logistic,1e-18,10000,0.0866785576548859
3b36dc35fc,5.15,13163.41,13163.5,3384.77,  Preset timeout reached,101,101,101,0.99,2017-10-20 20:45:33,197,0.1,0.99,logistic,1e-18,10000,0.2
3a13580c6a,4.62,3233.09,10022.6,0.0205879,  Preset timeout reached,101,101,101,0.99,2017-10-20 21:07:54,188,0.1,0.99,logistic,1e-18,10000,0.019859490140168
3c13580c6a,4.6,2755.25,10086.9,0.0185923,  Preset timeout reached,101,101,101,0.99,2017-10-20 22:31:01,190,0.1,0.99,logistic,1e-18,10000,0.0155264909999488
3836dc35fc,5.21,11302.58,11302.7,184.454,  Preset timeout reached,101,101,101,0.99,2017-10-20 22:38:55,194,0.1,0.99,logistic,1e-18,10000,0.142669670885421
3936dc35fc,4.96,5666.77,10321.3,1.03569,  Preset timeout reached,101,101,101,0.99,2017-10-20 23:24:37,195,0.1,0.99,logistic,1e-18,10000,0.0506284769961546
3d36dc35fc,5.14,12506.27,12506.4,28.9115,  Preset timeout reached,101,101,101,0.99,2017-10-20 23:30:58,199,0.1,0.99,logistic,1e-18,10000,0.141719088787224
3736dc35fc,4.94,4755.31,10030.8,0.127675,  Preset timeout reached,101,101,101,0.99,2017-10-20 23:34:27,193,0.1,0.99,logistic,1e-18,10000,0.0392318966138013
3b13aeef07,5.2,9841.7,10016.8,0.0815745,  Preset timeout reached,101,101,101,0.99,2017-10-20 23:41:53,205,0.1,0.99,logistic,1e-18,10000,0.10427379359885
3a36dc35fc,4.95,9769.21,10002.7,2.57822,  Preset timeout reached,101,101,101,0.99,2017-10-21 00:03:55,196,0.1,0.99,logistic,1e-18,10000,0.0992540407086413
3c36dc35fc,4.78,7099.78,10223.7,1.72919,  Preset timeout reached,101,101,101,0.99,2017-10-21 01:30:39,198,0.1,0.99,logistic,1e-18,10000,0.075707331951075
3813aeef07,4.99,10906.56,10906.7,157.74,  Preset timeout reached,101,101,101,0.99,2017-10-21 01:49:30,202,0.1,0.99,logistic,1e-18,10000,0.135577425937484
3913aeef07,4.98,7060.49,10087.7,0.696932,  Preset timeout reached,101,101,101,0.99,2017-10-21 02:22:04,203,0.1,0.99,logistic,1e-18,10000,0.0702899207084388
3713aeef07,4.92,10152.59,10152.7,108.737,  Preset timeout reached,101,101,101,0.99,2017-10-21 02:32:34,201,0.1,0.99,logistic,1e-18,10000,0.124485985718555
3d13aeef07,4.92,10667.62,10667.7,2735.95,  Preset timeout reached,101,101,101,0.99,2017-10-21 02:37:14,207,0.1,0.99,logistic,1e-18,10000,0.16045187304952
3a13aeef07,4.88,4653.27,10016,0.23061,  Preset timeout reached,101,101,101,0.99,2017-10-21 02:59:51,204,0.1,0.99,logistic,1e-18,10000,0.0393193624253335
3c13aeef07,4.68,7372.27,10001.2,5.61846,  Preset timeout reached,101,101,101,0.99,2017-10-21 04:25:53,206,0.1,0.99,logistic,1e-18,10000,0.2
38c06e34a,4.76,6514.95,10250.4,0.808325,  Preset timeout reached,101,101,101,0.99,2017-10-21 04:50:03,210,0.1,0.99,logistic,1e-18,10000,0.0670746591342297
39c06e34a,5.01,6970.79,10120.4,1.0262,  Preset timeout reached,101,101,101,0.99,2017-10-21 05:20:01,211,0.1,0.99,logistic,1e-18,10000,0.0755341776732565
37c06e34a,4.69,6403.49,10147.3,0.698683,  Preset timeout reached,101,101,101,0.99,2017-10-21 05:31:00,209,0.1,0.99,logistic,1e-18,10000,0.0649813820523237
